ConfigIndex,RunIndex,N,StartNode,InitialCost,SolveTime,Improved,Improvement,ObjectiveValue,AvgTime,AvgBestCost,ImprovementCount
1,1,38,10,1426.68,0.00147525,1,80.7707,274.342,,
1,2,38,16,1520.4,0.00140938,1,82.0476,272.948,,
1,3,38,28,1427.56,0.00152375,1,80.1088,283.96,,
1,4,38,14,1725.32,0.00147488,1,83.962,276.708,,
1,5,38,24,1474.28,0.00143108,1,81.1207,278.333,,
1,6,38,13,1607.52,0.00154317,1,83.1161,271.412,,
1,7,38,37,1384.79,0.00574692,1,80.2548,273.428,,
1,8,38,10,1598.52,0.00495838,1,82.8065,274.84,,
1,9,38,36,1596.68,0.00591212,1,82.1805,284.52,,
1,10,38,4,1426.2,0.00482217,1,80.9203,272.115,,
1,,,,,,,,0.00302971,276.261,10

1,1,38,28,1432.99,0.000559958,1,25.5896,1066.3,,
1,2,38,29,1235.26,0.00103671,1,6.37232,1156.55,,
1,3,38,2,1710.64,0.00450592,1,34.8612,1114.29,,
1,4,38,30,1558.73,0.00090825,1,32.907,1045.8,,
1,5,38,26,1678.27,0.001739,1,48.8015,859.252,,
1,6,38,22,1701.51,0.000514333,1,29.8145,1194.21,,
1,7,38,10,1662.04,0.0004865,1,29.2681,1175.59,,
1,8,38,26,1648.56,0.00167521,1,31.931,1122.16,,
1,9,38,22,1526,0.000682208,1,25.7721,1132.72,,
1,10,38,1,1463.22,0.00110479,1,32.666,985.245,,
1,,,,,,,,0.00132129,1085.21,10

1,1,38,5,1722.2,0.000563667,1,30.0761,1204.23,,
1,2,38,16,1393.82,0.000483834,1,18.0355,1142.44,,
1,3,38,8,1322.81,0.000584417,1,16.5315,1104.13,,
1,4,38,35,1792.73,0.00111971,1,41.5151,1048.48,,
1,5,38,21,1671.66,0.00117312,1,37.347,1047.35,,
1,6,38,29,1382.44,0.000712958,1,23.0412,1063.91,,
1,7,38,3,1774.05,0.000618958,1,34.5602,1160.93,,
1,8,38,28,1384.33,0.000517708,1,17.2003,1146.22,,
1,9,38,34,1527.18,0.000713542,1,26.664,1119.98,,
1,10,38,24,1461.48,0.000458625,1,23.505,1117.96,,
1,,,,,,,,0.000694654,1115.56,10

2,1,38,25,1511.81,0.00147979,1,81.5205,279.375,,
2,2,38,37,1438.31,0.00158729,1,79.9871,287.848,,
2,3,38,18,1366.01,0.00148892,1,79.6015,278.645,,
2,4,38,28,1622.76,0.001467,1,82.8618,278.112,,
2,5,38,19,1485.58,0.00147075,1,80.7222,286.388,,
2,6,38,12,1530.83,0.00165433,1,82.045,274.861,,
2,7,38,16,1610.62,0.00148629,1,82.3763,283.851,,
2,8,38,23,1818.52,0.00153504,1,84.3152,285.231,,
2,9,38,14,1447.66,0.00199758,1,80.7035,279.348,,
2,10,38,22,1507.97,0.00156838,1,81.6972,276.002,,
2,,,,,,,,0.00157354,280.966,10

2,1,38,33,1430.67,0.000478417,1,23.6334,1092.55,,
2,2,38,30,1620.92,0.000512083,1,28.762,1154.71,,
2,3,38,13,1418.48,0.000537417,1,20.0465,1134.12,,
2,4,38,5,1381.34,0.00154292,1,25.1118,1034.46,,
2,5,38,19,1436.84,0.000629084,1,21.619,1126.21,,
2,6,38,36,1369.86,0.000785084,1,17.5133,1129.95,,
2,7,38,27,1601.58,0.000631,1,30.9093,1106.55,,
2,8,38,33,1596.06,0.000626916,1,29.225,1129.61,,
2,9,38,24,1730.87,0.00105112,1,45.6384,940.93,,
2,10,38,3,1697.89,0.000640833,1,33.3419,1131.78,,
2,,,,,,,,0.000743488,1098.09,10

2,1,38,5,1565.18,0.000552458,1,25.8434,1160.68,,
2,2,38,28,1366.32,0.000732708,1,19.3191,1102.36,,
2,3,38,27,1524.76,0.000571333,1,31.8531,1039.08,,
2,4,38,18,1640.66,0.000508458,1,32.2731,1111.17,,
2,5,38,6,1398.53,0.000691625,1,16.7316,1164.54,,
2,6,38,22,1716.31,0.000467833,1,37.3767,1074.81,,
2,7,38,26,1723.01,0.0009835,1,32.1683,1168.75,,
2,8,38,27,1534.47,0.000854833,1,31.816,1046.26,,
2,9,38,4,1774.09,0.000650541,1,30.5438,1232.22,,
2,10,38,25,1738.13,0.000473625,1,28.1691,1248.51,,
2,,,,,,,,0.000648691,1134.84,10

3,1,38,0,1484.79,0.00150154,1,81.4382,275.603,,
3,2,38,28,1554.31,0.00160871,1,81.8122,282.696,,
3,3,38,7,1547.98,0.000457,1,34.4048,1015.4,,
3,4,38,27,1577.85,0.00147517,1,82.3879,277.893,,
3,5,38,32,1533.99,0.00147613,1,82.0215,275.788,,
3,6,38,19,1464.97,0.00152146,1,81.0555,277.531,,
3,7,38,6,1547.41,0.00145396,1,81.9166,279.824,,
3,8,38,7,1426.65,0.00145275,1,79.9598,285.903,,
3,9,38,17,1497.83,0.00143058,1,78.6754,319.406,,
3,10,38,8,1551.35,0.00141646,1,82.0304,278.771,,
3,,,,,,,,0.00137938,356.882,10

3,1,38,3,1588.28,0.000544417,1,31.439,1088.94,,
3,2,38,25,1714.66,0.00136392,1,34.9694,1115.05,,
3,3,38,14,1487.27,0.000559375,1,23.4987,1137.78,,
3,4,38,1,1608.29,0.001182,1,35.6019,1035.71,,
3,5,38,14,1533.83,0.000737708,1,26.4007,1128.89,,
3,6,38,31,1253.54,0.000854625,1,14.4151,1072.84,,
3,7,38,10,1209.09,0.000544,1,5.11035,1147.3,,
3,8,38,15,1669.98,0.000822125,1,38.2824,1030.67,,
3,9,38,23,1272.54,0.000491208,1,12.7939,1109.73,,
3,10,38,23,1498.37,0.000400875,1,28.4897,1071.49,,
3,,,,,,,,0.000750025,1093.84,10

3,1,38,11,1499.65,0.000577417,1,21.984,1169.96,,
3,2,38,3,1524.32,0.000593,1,31.9771,1036.89,,
3,3,38,29,1551.13,0.000434292,1,25.8265,1150.53,,
3,4,38,25,1465.3,0.000460375,1,20.177,1169.65,,
3,5,38,32,1373.25,0.000464083,1,19.2941,1108.29,,
3,6,38,31,1552.97,0.000709875,1,26.8613,1135.82,,
3,7,38,6,1277.88,0.000579709,1,10.9737,1137.65,,
