ConfigIndex,RunIndex,N,StartNode,InitialCost,SolveTime,Improved,Improvement,ObjectiveValue,AvgTime,AvgBestCost,ImprovementCount
1,1,60,29,1467.49,0.00131067,1,79.868,295.436,,
1,2,60,23,1392.24,0.00136358,1,78.0532,305.552,,
1,3,60,29,1584.93,0.00135012,1,82.9856,269.666,,
1,4,60,38,1490.59,0.00131458,1,80.9263,284.311,,
1,5,60,24,1468.92,0.00129521,1,80.8039,281.975,,
1,6,60,44,1385.75,0.00136167,1,79.036,290.509,,
1,7,60,34,1513.84,0.00130225,1,80.529,294.76,,
1,8,60,20,1395.44,0.00140588,1,78.3746,301.771,,
1,9,60,17,1362.01,0.00138513,1,81.0188,258.526,,
1,10,60,55,1422.1,0.0013315,1,80.6466,275.225,,
1,,,,,,,,0.00134206,285.773,10

1,1,60,29,1270.44,0.000625667,1,2.29537,1241.28,,
1,2,60,13,1498.92,0.00106504,1,23.7946,1142.26,,
1,3,60,56,1385.57,0.000439708,1,13.4021,1199.88,,
1,4,60,45,1399.21,0.000596,1,15.6902,1179.67,,
1,5,60,51,1566.67,0.000412916,1,20.6842,1242.62,,
1,6,60,26,1425.1,0.000452041,1,17.5609,1174.84,,
1,7,60,44,1357.25,0.000946333,1,15.0951,1152.37,,
1,8,60,18,1504.43,0.000504542,1,20.4243,1197.16,,
1,9,60,52,1522.04,0.000525125,1,21.0696,1201.36,,
1,10,60,58,1527.76,0.00113683,1,22.1759,1188.97,,
1,,,,,,,,0.000670421,1192.04,10

1,1,60,39,1600.26,0.00060625,1,23.9551,1216.92,,
1,2,60,37,1534.11,0.0008465,1,21.8274,1199.25,,
1,3,60,51,1356.04,0.00045325,1,8.73409,1237.6,,
1,4,60,26,1379.98,0.00057425,1,16.1559,1157.03,,
1,5,60,33,1613.38,0.000598125,1,23.3576,1236.54,,
1,6,60,54,1449.43,0.000526167,1,17.8631,1190.52,,
1,7,60,24,1393.12,0.000825167,1,14.5105,1190.97,,
1,8,60,53,1436.85,0.000559333,1,20.6092,1140.72,,
1,9,60,4,1374.48,0.000399875,1,17.4126,1135.15,,
1,10,60,35,1443.89,0.000641375,1,14.3905,1236.11,,
1,,,,,,,,0.000603029,1194.08,10

2,1,60,16,1425.82,0.00155054,1,81.639,261.795,,
2,2,60,41,1409.84,0.00133212,1,79.0891,294.81,,
2,3,60,59,1432.96,0.00133454,1,78.4492,308.813,,
2,4,60,47,1424.72,0.00128292,1,79.517,291.825,,
2,5,60,17,1489.46,0.000454084,1,24.4606,1125.13,,
2,6,60,46,1481.15,0.00129592,1,81.7521,270.279,,
2,7,60,6,1349.45,0.00129121,1,76.0568,323.102,,
2,8,60,4,1337.13,0.00131692,1,80.1812,265.003,,
2,9,60,49,1496.17,0.00129104,1,82.0989,267.83,,
2,10,60,56,1346.05,0.00128179,1,77.2272,306.533,,
2,,,,,,,,0.00124311,371.512,10

2,1,60,25,1540.86,0.000778084,1,25.7516,1144.06,,
2,2,60,57,1578.1,0.000802334,1,24.5941,1189.98,,
2,3,60,11,1539.69,0.000965666,1,22.4354,1194.26,,
2,4,60,23,1332.31,0.000386458,1,12.4078,1167,,
2,5,60,31,1515.36,0.000421208,1,25.8976,1122.92,,
2,6,60,24,1333.73,0.000605166,1,9.58604,1205.87,,
2,7,60,38,1599.41,0.000865333,1,26.46,1176.21,,
2,8,60,28,1646.23,0.000463708,1,24.8192,1237.65,,
2,9,60,22,1445.72,0.000792417,1,19.7522,1160.16,,
2,10,60,22,1328.33,0.000550167,1,11.4767,1175.88,,
2,,,,,,,,0.000663054,1177.4,10

2,1,60,19,1500.73,0.000512084,1,22.1003,1169.06,,
2,2,60,38,1356.77,0.000493417,1,9.22708,1231.58,,
2,3,60,47,1345.45,0.000433625,1,9.4005,1218.97,,
2,4,60,41,1347.85,0.000532542,1,7.23446,1250.34,,
2,5,60,2,1404.8,0.00053325,1,20.9119,1111.03,,
2,6,60,36,1512.96,0.00108858,1,20.3222,1205.5,,
2,7,60,46,1507.71,0.000381792,1,18.569,1227.75,,
2,8,60,1,1368.56,0.000414209,1,10.2234,1228.64,,
2,9,60,28,1367.34,0.000369125,1,10.5054,1223.7,,
2,10,60,7,1637.47,0.000430083,1,24.4884,1236.48,,
2,,,,,,,,0.000518871,1210.3,10

3,1,60,40,1478.06,0.00129912,1,82.171,263.524,,
3,2,60,45,1317.55,0.00132242,1,81.1312,248.606,,
3,3,60,18,1298.85,0.00129671,1,77.7333,289.211,,
3,4,60,12,1414.27,0.00128758,1,79.5968,288.555,,
3,5,60,11,1252.14,0.000382041,1,8.68794,1143.36,,
3,6,60,6,1420.72,0.00130433,1,79.1012,296.913,,
3,7,60,35,1337.54,0.00129517,1,79.1308,279.134,,
3,8,60,12,1472.44,0.00146492,1,79.8128,297.246,,
3,9,60,32,1414.33,0.0004415,1,15.0404,1201.61,,
3,10,60,17,1443.65,0.00132,1,80.8543,276.397,,
3,,,,,,,,0.00114138,458.455,10

